TOA5,FRP2-1,DataGSHP,,,,,,,,,,,,,,,,,,
TIMESTAMP,RECORD,T_out,RH_out,P_Total,P_Comp,P_fan,P_Pump,GSHP104_ontime,T_in,RH_in,T_Supply,T_Return,RH_Supply,RH_Return,"T_tank,bot","T_tank,top",AF_AHU,WF_AHU,T_waterIn,T_waterOut
TS,RN,degF,%RH,Wh,Wh,Wh,Wh,min,Deg F,%RH,Deg F,Deg F,%RH,%RH,Deg F,Deg F,ACFM,GPM,,
,,Avg,Avg,Tot,Tot,Tot,Tot,Smp,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg
11/2/22 0:01,521173,57.93,83.4,0.9,0,0.71,0.0075,0.5,69.99,53,69.13,69.13,53.65,53.82,25.23,27.16,470.6,0,32.08,25.25
11/2/22 0:02,521174,57.77,83.4,0.2,0,0.03,0.0075,0.5,69.93,52.85,NAN,NAN,NAN,NAN,25.21,27.53,NAN,0,34.76,26.79
11/2/22 0:03,521175,57.96,82.7,0.2,0,0.03,0.0075,0.5,69.98,52.74,NAN,NAN,NAN,NAN,25.18,27.72,NAN,0,37.84,28.15
11/2/22 0:04,521176,57.99,82.4,0.22,0,0.025,0.01,0.5,70.06,52.38,NAN,NAN,NAN,NAN,25.3,27.74,NAN,0,40.4,29.46
11/2/22 0:05,521177,58.14,82,0.2,0,0.03,0.0075,0.5,70.26,52.06,NAN,NAN,NAN,NAN,25.52,27.78,NAN,0,42.45,30.8
11/2/22 0:06,521178,58.13,82,0.2,0,0.03,0.01,0.5,70.48,51.52,NAN,NAN,NAN,NAN,25.73,27.82,NAN,0,44.07,31.91
11/2/22 0:07,521179,58.27,81.4,0.2,0,0.025,0.0075,0.5,70.78,51.02,NAN,NAN,NAN,NAN,25.94,27.83,NAN,0,45.42,32.96
11/2/22 0:08,521180,58.38,81.1,0.22,0,0.03,0.0075,0.5,70.92,50.59,NAN,NAN,NAN,NAN,26.12,27.84,NAN,0,46.56,34.05
11/2/22 0:09,521181,58.35,81.2,0.2,0,0.03,0.0075,0.5,71.15,50.23,NAN,NAN,NAN,NAN,26.28,27.86,NAN,0,47.55,35.14
11/2/22 0:10,521182,58.42,80.7,0.2,0,0.025,0.01,0.5,71.33,49.88,NAN,NAN,NAN,NAN,26.41,27.88,NAN,0,48.42,36.17
11/2/22 0:11,521183,58.67,79.83,0.2,0,0.03,0.0075,0.5,71.39,49.67,NAN,NAN,NAN,NAN,26.53,27.92,NAN,0,49.2,37.21
11/2/22 0:12,521184,58.67,79.84,0.2,0,0.025,0.0075,0.5,71.49,49.46,NAN,NAN,NAN,NAN,26.63,27.95,NAN,0,49.9,38.26
11/2/22 0:13,521185,58.79,79.59,0.22,0,0.03,0.0075,0.5,71.52,49.34,NAN,NAN,NAN,NAN,26.71,28,NAN,0,50.54,39.22
11/2/22 0:14,521186,58.73,79.82,0.2,0,0.03,0.01,0.5,71.58,49.34,NAN,NAN,NAN,NAN,26.78,28.04,NAN,0,51.11,40.02
11/2/22 0:15,521187,58.57,80.7,0.2,0,0.025,0.0075,0.5,71.5,49.54,NAN,NAN,NAN,NAN,26.85,28.1,NAN,0,51.66,40.9
11/2/22 0:16,521188,58.45,81.4,0.2,0,0.03,0.0075,0,71.32,49.79,NAN,NAN,NAN,NAN,26.91,28.15,NAN,0,52.17,41.66
11/2/22 0:17,521189,58.11,82.4,0.22,0,0.03,0.01,0,71.26,49.97,NAN,NAN,NAN,NAN,26.96,28.22,NAN,0,52.64,42.41
11/2/22 0:18,521190,58.08,82.4,0.2,0,0.025,0.0075,0,71.16,50.17,NAN,NAN,NAN,NAN,27.01,28.28,NAN,0,53.07,43.15
11/2/22 0:19,521191,58.26,81.3,0.2,0,0.03,0.0075,0,71.01,50.35,NAN,NAN,NAN,NAN,27.05,28.33,NAN,0,53.46,43.85
11/2/22 0:20,521192,58.49,80.8,0.2,0,0.03,0.0075,0,70.94,50.72,NAN,NAN,NAN,NAN,27.08,28.39,NAN,0,53.83,44.56
11/2/22 0:21,521193,58.49,80.7,0.2,0,0.025,0.01,0,70.83,50.92,NAN,NAN,NAN,NAN,27.11,28.45,NAN,0,54.18,45.24
11/2/22 0:22,521194,58.2,82.9,0.22,0,0.03,0.0075,0,70.75,50.99,NAN,NAN,NAN,NAN,27.13,28.51,NAN,0,54.51,45.93
11/2/22 0:23,521195,57.67,84.7,0.2,0,0.03,0.0075,0,70.76,51.05,NAN,NAN,NAN,NAN,27.15,28.57,NAN,0,54.82,46.57
11/2/22 0:24,521196,57.47,85,0.2,0,0.025,0.0075,0,70.66,51.19,NAN,NAN,NAN,NAN,27.16,28.63,NAN,0,55.11,47.2
11/2/22 0:25,521197,57.53,84.1,0.2,0,0.03,0.01,0,70.59,51.24,NAN,NAN,NAN,NAN,27.18,28.69,NAN,0,55.4,47.81
11/2/22 0:26,521198,57.77,83.4,0.2,0,0.03,0.0075,0,70.56,51.32,NAN,NAN,NAN,NAN,27.2,28.75,NAN,0,55.67,48.41
11/2/22 0:27,521199,57.78,83.5,0.22,0,0.025,0.0075,0,70.49,51.38,NAN,NAN,NAN,NAN,27.2,28.81,NAN,0,55.93,48.96
11/2/22 0:28,521200,57.73,83.9,0.2,0,0.03,0.0075,0,70.44,51.48,NAN,NAN,NAN,NAN,27.22,28.86,NAN,0,56.17,49.5
11/2/22 0:29,521201,57.71,84,0.2,0,0.03,0.01,0,70.42,51.54,NAN,NAN,NAN,NAN,27.22,28.92,NAN,0,56.4,50.02
11/2/22 0:30,521202,57.7,84.1,0.2,0,0.025,0.0075,0,70.47,51.64,NAN,NAN,NAN,NAN,27.24,28.97,NAN,0,56.62,50.5
11/2/22 0:31,521203,57.67,84.2,0.2,0,0.03,0.0075,0,70.41,51.68,NAN,NAN,NAN,NAN,27.24,29.02,NAN,0,56.83,50.97
11/2/22 0:32,521204,57.62,84.4,0.22,0,0.03,0.0075,0,70.38,51.69,NAN,NAN,NAN,NAN,27.24,29.08,NAN,0,57.02,51.41
11/2/22 0:33,521205,57.64,84.6,0.2,0,0.025,0.01,0,70.32,51.68,NAN,NAN,NAN,NAN,27.26,29.13,NAN,0,57.21,51.83
11/2/22 0:34,521206,57.47,85.4,0.2,0,0.03,0.0075,0,70.36,51.73,NAN,NAN,NAN,NAN,27.26,29.18,NAN,0,57.4,52.24
11/2/22 0:35,521207,57.53,83.9,0.2,0,0.03,0.0075,0,70.33,51.77,NAN,NAN,NAN,NAN,27.27,29.24,NAN,0,57.58,52.63
11/2/22 0:36,521208,58.1,81.8,0.2,0,0.025,0.01,0,70.25,51.88,NAN,NAN,NAN,NAN,27.27,29.29,NAN,0,57.75,53.01
11/2/22 0:37,521209,58.38,80.7,0.22,0,0.03,0.0075,0,70.28,51.95,NAN,NAN,NAN,NAN,27.27,29.34,NAN,0,57.92,53.36
11/2/22 0:38,521210,58.48,80.5,0.2,0,0.025,0.0075,0,70.25,52.05,NAN,NAN,NAN,NAN,27.28,29.39,NAN,0,58.08,53.71
11/2/22 0:39,521211,58.52,80.3,0.2,0,0.03,0.0075,0,70.2,52.08,NAN,NAN,NAN,NAN,27.29,29.44,NAN,0,58.23,54.03
11/2/22 0:40,521212,58.42,81.1,0.2,0,0.03,0.01,0,70.25,52.12,NAN,NAN,NAN,NAN,27.29,29.49,NAN,0,58.38,54.36
11/2/22 0:41,521213,58.02,82.6,0.22,0,0.025,0.0075,0,70.23,52.09,NAN,NAN,NAN,NAN,27.29,29.54,NAN,0,58.52,54.66
11/2/22 0:42,521214,57.64,83.9,0.2,0,0.03,0.0075,0,70.17,52.07,NAN,NAN,NAN,NAN,27.3,29.58,NAN,0,58.65,54.95
11/2/22 0:43,521215,57.68,83.3,0.2,0,0.03,0.01,0,70.18,52.09,NAN,NAN,NAN,NAN,27.3,29.62,NAN,0,58.78,55.21
11/2/22 0:44,521216,57.8,82.5,0.2,0,0.025,0.0075,0,70.2,52.16,NAN,NAN,NAN,NAN,27.31,29.66,NAN,0,58.91,55.48
11/2/22 0:45,521217,57.95,81.9,0.2,0,0.03,0.0075,0,70.14,52.15,NAN,NAN,NAN,NAN,27.31,29.7,NAN,0,59.03,55.74
11/2/22 0:46,521218,58.15,81.6,0.22,0,0.03,0.01,0,70.11,52.27,NAN,NAN,NAN,NAN,27.31,29.74,NAN,0,59.16,55.97
11/2/22 0:47,521219,58.2,81.4,0.2,0,0.025,0.0075,0,70.07,52.41,NAN,NAN,NAN,NAN,27.32,29.78,NAN,0,59.27,56.21
11/2/22 0:48,521220,58.26,80.9,0.2,0,0.03,0.0075,0,70.19,52.37,NAN,NAN,NAN,NAN,27.32,29.82,NAN,0,59.38,56.44
11/2/22 0:49,521221,58.21,82.1,0.2,0,0.03,0.01,0,70.15,52.43,NAN,NAN,NAN,NAN,27.32,29.86,NAN,0,59.48,56.65
11/2/22 0:50,521222,57.96,82.6,0.22,0,0.025,0.0075,0,70.12,52.44,NAN,NAN,NAN,NAN,27.33,29.9,NAN,0,59.58,56.85
11/2/22 0:51,521223,57.73,83.6,0.2,0,0.03,0.0075,0,70.11,52.43,NAN,NAN,NAN,NAN,27.32,29.94,NAN,0,59.68,57.04
11/2/22 0:52,521224,57.52,84.9,0.2,0,0.025,0.01,0,70.12,52.42,NAN,NAN,NAN,NAN,27.32,29.97,NAN,0,59.77,57.23
11/2/22 0:53,521225,57.39,85.8,0.2,0,0.03,0.0075,0,70.1,52.45,NAN,NAN,NAN,NAN,27.33,30.01,NAN,0,59.86,57.42
11/2/22 0:54,521226,57.13,86.3,0.22,0,0.03,0.0075,0,70.02,52.49,NAN,NAN,NAN,NAN,27.33,30.05,NAN,0,59.95,57.59
11/2/22 0:55,521227,56.93,86.9,0.2,0,0.025,0.01,0,70.04,52.59,NAN,NAN,NAN,NAN,27.33,30.08,NAN,0,60.04,57.76
11/2/22 0:56,521228,56.75,87.7,0.2,0,0.03,0.0075,0,70.06,52.61,NAN,NAN,NAN,NAN,27.34,30.13,NAN,0,60.13,57.92
11/2/22 0:57,521229,56.57,87.9,0.2,0,0.03,0.0075,0,70.09,52.63,NAN,NAN,NAN,NAN,27.34,30.17,NAN,0,60.21,58.08
11/2/22 0:58,521230,56.6,88,0.22,0,0.025,0.0075,0,70.03,52.63,NAN,NAN,NAN,NAN,27.35,30.2,NAN,0,60.29,58.24
11/2/22 0:59,521231,56.57,88.5,0.2,0,0.03,0.01,0,70.05,52.69,NAN,NAN,NAN,NAN,27.35,30.24,NAN,0,60.36,58.38
11/2/22 1:00,521232,56.53,88.8,0.2,0,0.03,0.0075,0,70.09,52.64,NAN,NAN,NAN,NAN,27.35,30.28,NAN,0,60.43,58.52
11/2/22 1:01,521233,56.56,89.3,0.2,0,0.025,0.0075,0,70.03,52.71,NAN,NAN,NAN,NAN,27.36,30.31,NAN,0,60.5,58.66
11/2/22 1:02,521234,56.69,88.9,0.22,0,0.03,0.01,0,70.02,52.73,NAN,NAN,NAN,NAN,27.36,30.35,NAN,0,60.57,58.79
11/2/22 1:03,521235,56.78,88,0.2,0,0.03,0.0075,0,70.02,52.78,NAN,NAN,NAN,NAN,27.36,30.38,NAN,0,60.63,58.92
11/2/22 1:04,521236,56.78,87.6,0.2,0,0.025,0.0075,0,69.99,52.75,NAN,NAN,NAN,NAN,27.36,30.41,NAN,0,60.7,59.04
11/2/22 1:05,521237,56.82,87,0.2,0,0.03,0.01,0,70,52.75,NAN,NAN,NAN,NAN,27.37,30.44,NAN,0,60.76,59.15
11/2/22 1:06,521238,56.9,86.6,0.22,0,0.03,0.0075,0,69.99,52.76,NAN,NAN,NAN,NAN,27.37,30.47,NAN,0,60.82,59.27
11/2/22 1:07,521239,57.07,85.5,0.2,0,0.025,0.0075,0,70.02,52.86,NAN,NAN,NAN,NAN,27.38,30.5,NAN,0,60.88,59.39
11/2/22 1:08,521240,57.12,85.5,0.2,0,0.03,0.01,0,69.99,52.91,NAN,NAN,NAN,NAN,27.38,30.53,NAN,0,60.93,59.49
11/2/22 1:09,521241,57.16,85.2,0.2,0,0.025,0.0075,0,70.02,52.82,NAN,NAN,NAN,NAN,27.38,30.56,NAN,0,60.98,59.59
11/2/22 1:10,521242,57.24,84.6,0.22,0,0.03,0.0075,0,70.14,52.44,NAN,NAN,NAN,NAN,27.39,30.59,NAN,0,61.04,59.69
11/2/22 1:11,521243,57.37,84.3,0.2,0,0.03,0.0075,0,70.29,52.16,NAN,NAN,NAN,NAN,27.39,30.61,NAN,0,61.09,59.79
11/2/22 1:12,521244,57.36,84.9,0.2,0,0.025,0.01,0,70.52,51.83,NAN,NAN,NAN,NAN,27.39,30.63,NAN,0,61.16,59.89
11/2/22 1:13,521245,57.36,84.9,0.2,0,0.03,0.0075,0,70.66,51.56,NAN,NAN,NAN,NAN,27.39,30.65,NAN,0,61.21,60
11/2/22 1:14,521246,57.43,84,0.2,0,0.03,0.0075,0,70.89,51.24,NAN,NAN,NAN,NAN,27.39,30.68,NAN,0,61.27,60.1
11/2/22 1:15,521247,57.55,84.1,0.22,0,0.025,0.01,0,71.07,50.99,NAN,NAN,NAN,NAN,27.39,30.7,NAN,0,61.33,60.2
11/2/22 1:16,521248,57.52,83.5,0.2,0,0.03,0.0075,0,71.14,50.77,NAN,NAN,NAN,NAN,27.39,30.72,NAN,0,61.39,60.29
11/2/22 1:17,521249,57.56,84.6,0.2,0,0.03,0.0075,0,71.28,50.58,NAN,NAN,NAN,NAN,27.4,30.74,NAN,0,61.45,60.39
11/2/22 1:18,521250,57.49,85.4,0.2,0,0.025,0.0075,0,71.34,50.46,NAN,NAN,NAN,NAN,27.4,30.77,NAN,0,61.51,60.49
11/2/22 1:19,521251,57.24,85.9,0.2,0,0.03,0.01,0,71.46,50.29,NAN,NAN,NAN,NAN,27.4,30.79,NAN,0,61.57,60.58
11/2/22 1:20,521252,57.1,86.2,0.22,0,0.03,0.0075,0,71.57,50.19,NAN,NAN,NAN,NAN,27.4,30.81,NAN,0,61.63,60.66
11/2/22 1:21,521253,57.01,86.2,0.2,0,0.025,0.0075,0,71.57,50.09,NAN,NAN,NAN,NAN,27.4,30.84,NAN,0,61.68,60.75
11/2/22 1:22,521254,57.02,86.3,0.2,0,0.03,0.0075,0,71.64,50.09,NAN,NAN,NAN,NAN,27.41,30.87,NAN,0,61.74,60.83
11/2/22 1:23,521255,56.96,86.3,0.2,0,0.03,0.01,0,71.72,50.03,NAN,NAN,NAN,NAN,27.41,30.89,NAN,0,61.8,60.92
11/2/22 1:24,521256,57.06,86.3,0.22,0,0.025,0.0075,0,71.77,49.97,NAN,NAN,NAN,NAN,27.42,30.91,NAN,0,61.85,60.99
11/2/22 1:25,521257,57.09,86.2,0.2,0,0.03,0.0075,0,71.84,49.94,NAN,NAN,NAN,NAN,27.42,30.94,NAN,0,61.91,61.07
11/2/22 1:26,521258,57.15,85.8,0.2,0,0.03,0.01,0,71.84,49.88,NAN,NAN,NAN,NAN,27.43,30.96,NAN,0,61.97,61.15
11/2/22 1:27,521259,57.27,85.4,0.2,0,0.025,0.0075,0,71.92,49.82,NAN,NAN,NAN,NAN,27.43,30.98,NAN,0,62.02,61.22
11/2/22 1:28,521260,57.27,85.6,0.22,0,0.03,0.0075,0,72.05,49.68,NAN,NAN,NAN,NAN,27.44,31.01,NAN,0,62.08,61.3
11/2/22 1:29,521261,57.19,85.9,0.2,0,0.03,0.01,0,72.06,49.55,NAN,NAN,NAN,NAN,27.44,31.03,NAN,0,62.13,61.37
11/2/22 1:30,521262,57.12,86.3,0.2,0,0.025,0.0075,0,72.11,49.53,NAN,NAN,NAN,NAN,27.45,31.05,NAN,0,62.19,61.44
11/2/22 1:31,521263,57.07,86.6,0.2,0,0.03,0.0075,0,72.17,49.58,NAN,NAN,NAN,NAN,27.45,31.07,NAN,0,62.24,61.5
11/2/22 1:32,521264,57.04,86.9,0.22,0,0.025,0.01,0,72.18,49.55,NAN,NAN,NAN,NAN,27.46,31.1,NAN,0,62.28,61.57
11/2/22 1:33,521265,56.96,86.7,0.2,0,0.03,0.0075,0,72.11,49.55,NAN,NAN,NAN,NAN,27.47,31.12,NAN,0,62.34,61.64
11/2/22 1:34,521266,56.99,86.7,0.2,0,0.03,0.0075,0,72.13,49.67,NAN,NAN,NAN,NAN,27.47,31.15,NAN,0,62.38,61.68
11/2/22 1:35,521267,56.99,86.9,0.2,0,0.025,0.0075,0,71.98,49.88,NAN,NAN,NAN,NAN,27.48,31.18,NAN,0,62.42,61.73
11/2/22 1:36,521268,56.93,87,0.22,0,0.03,0.01,0,71.81,50.11,NAN,NAN,NAN,NAN,27.5,31.21,NAN,0,62.45,61.77
11/2/22 1:37,521269,56.9,87.2,0.2,0,0.03,0.0075,0,71.7,50.41,NAN,NAN,NAN,NAN,27.51,31.24,NAN,0,62.48,61.81
11/2/22 1:38,521270,56.82,87.4,0.2,0,0.025,0.0075,0,71.55,51.04,NAN,NAN,NAN,NAN,27.52,31.27,NAN,0,62.51,61.85
11/2/22 1:39,521271,56.76,87.3,0.2,0,0.03,0.01,0,71.4,51.17,NAN,NAN,NAN,NAN,27.53,31.3,NAN,0,62.54,61.89
11/2/22 1:40,521272,56.73,87.4,0.22,0,0.03,0.0075,0,71.26,51.32,NAN,NAN,NAN,NAN,27.54,31.32,NAN,0,62.58,61.93
11/2/22 1:41,521273,56.78,87.7,0.2,0,0.025,0.0075,0,71.17,51.45,NAN,NAN,NAN,NAN,27.54,31.34,NAN,0,62.61,61.97
11/2/22 1:42,521274,56.73,87.7,0.2,0,0.03,0.01,0,71.06,51.58,NAN,NAN,NAN,NAN,27.55,31.37,NAN,0,62.65,62.01
11/2/22 1:43,521275,56.81,88.2,0.2,0,0.025,0.0075,0,70.98,51.73,NAN,NAN,NAN,NAN,27.56,31.39,NAN,0,62.68,62.05
11/2/22 1:44,521276,56.81,88.2,0.22,0,0.03,0.0075,0,70.95,52,NAN,NAN,NAN,NAN,27.56,31.41,NAN,0,62.72,62.08
11/2/22 1:45,521277,56.76,88.1,0.2,0,0.03,0.0075,0,70.81,52.06,NAN,NAN,NAN,NAN,27.58,31.43,NAN,0,62.75,62.12
11/2/22 1:46,521278,56.73,88.1,0.2,0,0.025,0.01,0,70.76,52.41,NAN,NAN,NAN,NAN,27.57,31.45,NAN,0,62.78,62.15
11/2/22 1:47,521279,56.64,88.7,0.2,0,0.03,0.0075,0,70.69,52.35,NAN,NAN,NAN,NAN,27.58,31.47,NAN,0,62.82,62.18
11/2/22 1:48,521280,56.42,89.1,0.2,0,0.03,0.0075,0,70.7,52.53,NAN,NAN,NAN,NAN,27.59,31.49,NAN,0,62.85,62.21
11/2/22 1:49,521281,56.3,89.3,0.22,0,0.025,0.01,0,70.67,52.59,NAN,NAN,NAN,NAN,27.6,31.51,NAN,0,62.88,62.24
11/2/22 1:50,521282,56.26,89.2,0.2,0,0.03,0.0075,0,70.58,52.57,NAN,NAN,NAN,NAN,27.6,31.53,NAN,0,62.92,62.27
11/2/22 1:51,521283,56.39,88.8,0.2,0,0.03,0.0075,0,70.58,52.76,NAN,NAN,NAN,NAN,27.61,31.55,NAN,0,62.95,62.3
11/2/22 1:52,521284,56.44,88.3,0.2,0,0.025,0.01,0,70.55,52.79,NAN,NAN,NAN,NAN,27.61,31.57,NAN,0,62.98,62.33
11/2/22 1:53,521285,56.59,88.2,0.2,0,0.03,0.0075,0,70.49,52.93,NAN,NAN,NAN,NAN,27.62,31.59,NAN,0,63.02,62.36
11/2/22 1:54,521286,56.61,89,0.22,0,0.025,0.0075,0,70.44,52.81,NAN,NAN,NAN,NAN,27.62,31.61,NAN,0,63.05,62.39
11/2/22 1:55,521287,56.51,89,0.2,0,0.03,0.0075,0,70.49,52.95,NAN,NAN,NAN,NAN,27.63,31.63,NAN,0,63.08,62.42
11/2/22 1:56,521288,56.45,89.1,0.2,0,0.03,0.01,0,70.4,52.94,NAN,NAN,NAN,NAN,27.64,31.64,NAN,0,63.12,62.44
11/2/22 1:57,521289,56.32,89.3,0.2,0,0.025,0.0075,0,70.4,53.04,NAN,NAN,NAN,NAN,27.64,31.66,NAN,0,63.15,62.47
11/2/22 1:58,521290,56.26,89.3,0.22,0,0.03,0.0075,0,70.4,52.89,NAN,NAN,NAN,NAN,27.65,31.68,NAN,0,63.18,62.5
11/2/22 1:59,521291,56.23,88.7,0.2,0,0.03,0.01,0,70.38,52.92,NAN,NAN,NAN,NAN,27.65,31.69,NAN,0,63.22,62.52
11/2/22 2:00,521292,56.27,89.1,0.2,0,0.025,0.0075,0,70.32,53.05,NAN,NAN,NAN,NAN,27.66,31.71,NAN,0,63.25,62.54
11/2/22 2:01,521293,56.21,89.7,0.2,0,0.03,0.0075,0,70.32,53.04,NAN,NAN,NAN,NAN,27.67,31.73,NAN,0,63.28,62.57
11/2/22 2:02,521294,56.14,88.9,0.22,0,0.03,0.01,0,70.29,53.03,NAN,NAN,NAN,NAN,27.68,31.74,NAN,0,63.32,62.6
11/2/22 2:03,521295,56.29,88,0.2,0,0.025,0.0075,0,70.32,53.04,NAN,NAN,NAN,NAN,27.68,31.76,NAN,0,63.35,62.63
11/2/22 2:04,521296,56.32,88.1,0.2,0,0.03,0.0075,0,70.35,52.85,NAN,NAN,NAN,NAN,27.69,31.77,NAN,0,63.39,62.65
11/2/22 2:05,521297,56.27,88.5,0.2,0,0.025,0.0075,0,70.53,52.55,NAN,NAN,NAN,NAN,27.69,31.79,NAN,0,63.43,62.69
11/2/22 2:06,521298,56.21,88.8,0.2,0,0.03,0.01,0,70.77,52.21,NAN,NAN,NAN,NAN,27.69,31.8,NAN,0,63.47,62.72
11/2/22 2:07,521299,56.19,88.8,0.22,0,0.03,0.0075,0,70.97,51.73,NAN,NAN,NAN,NAN,27.69,31.81,NAN,0,63.51,62.75
11/2/22 2:08,521300,56.23,89,0.2,0,0.025,0.0075,0,71.09,51.39,NAN,NAN,NAN,NAN,27.69,31.82,NAN,0,63.55,62.79
11/2/22 2:09,521301,56.26,89.2,0.2,0,0.03,0.01,0,71.25,51.19,NAN,NAN,NAN,NAN,27.69,31.83,NAN,0,63.6,62.83
11/2/22 2:10,521302,56.38,89.1,0.2,0,0.03,0.0075,0,71.41,51.01,NAN,NAN,NAN,NAN,27.69,31.83,NAN,0,63.65,62.86
11/2/22 2:11,521303,56.38,89.2,0.22,0,0.025,0.0075,0,71.51,50.82,NAN,NAN,NAN,NAN,27.7,31.85,NAN,0,63.69,62.9
11/2/22 2:12,521304,56.29,89.3,0.2,0,0.03,0.0075,0,71.65,50.67,NAN,NAN,NAN,NAN,27.71,31.86,NAN,0,63.74,62.94
11/2/22 2:13,521305,56.21,89.2,0.2,0,0.03,0.01,0,71.76,50.51,NAN,NAN,NAN,NAN,27.71,31.87,NAN,0,63.78,62.97
11/2/22 2:14,521306,56.22,89.1,0.2,0,0.025,0.0075,0,71.81,50.29,NAN,NAN,NAN,NAN,27.72,31.89,NAN,0,63.83,63.01
11/2/22 2:15,521307,56.35,89.3,0.22,0,0.03,0.0075,0,71.91,50.14,NAN,NAN,NAN,NAN,27.72,31.9,NAN,0,63.87,63.04
11/2/22 2:16,521308,56.3,88.9,0.2,0,0.03,0.01,0,71.97,50.01,NAN,NAN,NAN,NAN,27.73,31.91,NAN,0,63.92,63.07
11/2/22 2:17,521309,56.42,87.9,0.2,0,0.025,0.0075,0,71.98,49.97,NAN,NAN,NAN,NAN,27.73,31.92,NAN,0,63.96,63.1
11/2/22 2:18,521310,56.5,87.9,0.2,0,0.03,0.0075,0,72.02,49.9,NAN,NAN,NAN,NAN,27.74,31.93,NAN,0,64.01,63.14
11/2/22 2:19,521311,56.5,88.5,0.22,0,0.03,0.01,0,72.06,50,NAN,NAN,NAN,NAN,27.74,31.94,NAN,0,64.05,63.17
11/2/22 2:20,521312,56.54,88.2,0.2,0,0.025,0.0075,0,72.13,49.93,NAN,NAN,NAN,NAN,27.75,31.96,NAN,0,64.09,63.21
11/2/22 2:21,521313,56.54,88.8,0.2,0,0.03,0.0075,0,72.19,49.9,NAN,NAN,NAN,NAN,27.75,31.97,NAN,0,64.14,63.24
11/2/22 2:22,521314,56.45,89,0.2,0,0.025,0.0075,0,72.16,49.85,NAN,NAN,NAN,NAN,27.76,31.98,NAN,0,64.18,63.27
11/2/22 2:23,521315,56.41,89.1,0.22,0,0.03,0.01,0,72.21,49.84,NAN,NAN,NAN,NAN,27.77,32,NAN,0,64.22,63.3
11/2/22 2:24,521316,56.35,89,0.2,0,0.03,0.0075,0,72.24,49.8,NAN,NAN,NAN,NAN,27.77,32.02,NAN,0,64.26,63.33
11/2/22 2:25,521317,56.39,89.1,0.2,0,0.025,0.0075,0,72.25,49.69,NAN,NAN,NAN,NAN,27.78,32.03,NAN,0,64.3,63.36
11/2/22 2:26,521318,56.42,89.1,0.2,0,0.03,0.01,0,72.29,49.66,NAN,NAN,NAN,NAN,27.79,32.04,NAN,0,64.35,63.4
11/2/22 2:27,521319,56.41,89.3,0.22,0,0.03,0.0075,0,72.23,49.64,NAN,NAN,NAN,NAN,27.79,32.06,NAN,0,64.39,63.42
11/2/22 2:28,521320,56.29,89.6,0.2,0,0.025,0.0075,0,72.23,49.72,NAN,NAN,NAN,NAN,27.8,32.07,NAN,0,64.42,63.44
11/2/22 2:29,521321,56.27,89.8,0.2,0,0.03,0.0075,0,72.06,49.89,NAN,NAN,NAN,NAN,27.81,32.09,NAN,0,64.45,63.45
11/2/22 2:30,521322,56.14,89.9,0.2,0,0.03,0.01,0,71.97,50.19,NAN,NAN,NAN,NAN,27.82,32.11,NAN,0,64.48,63.47
11/2/22 2:31,521323,56.16,89.8,0.2,0,0.025,0.0075,0,71.79,50.58,NAN,NAN,NAN,NAN,27.84,32.14,NAN,0,64.5,63.48
11/2/22 2:32,521324,56.14,89.8,0.22,0,0.03,0.0075,0,71.58,50.91,NAN,NAN,NAN,NAN,27.85,32.16,NAN,0,64.52,63.49
11/2/22 2:33,521325,56.19,90,0.2,0,0.03,0.01,0,71.5,51.07,NAN,NAN,NAN,NAN,27.86,32.17,NAN,0,64.55,63.5
11/2/22 2:34,521326,56.14,89.8,0.2,0,0.025,0.0075,0,71.42,51.36,NAN,NAN,NAN,NAN,27.87,32.19,NAN,0,64.57,63.51
11/2/22 2:35,521327,56.16,89.8,0.2,0,0.03,0.0075,0,71.29,51.64,NAN,NAN,NAN,NAN,27.87,32.2,NAN,0,64.59,63.53
11/2/22 2:36,521328,56.19,89.8,0.22,0,0.025,0.01,0,71.23,51.81,NAN,NAN,NAN,NAN,27.88,32.22,NAN,0,64.61,63.54
11/2/22 2:37,521329,56.29,89.4,0.2,0,0.03,0.0075,0,71.14,51.75,NAN,NAN,NAN,NAN,27.89,32.23,NAN,0,64.64,63.55
11/2/22 2:38,521330,56.42,89,0.2,0,0.03,0.0075,0,71.02,51.89,NAN,NAN,NAN,NAN,27.9,32.25,NAN,0,64.66,63.56
11/2/22 2:39,521331,56.51,89.4,0.2,0,0.025,0.01,0,70.96,51.76,NAN,NAN,NAN,NAN,27.9,32.26,NAN,0,64.68,63.58
11/2/22 2:40,521332,56.51,89.3,0.22,0,0.03,0.0075,0,70.91,51.87,NAN,NAN,NAN,NAN,27.91,32.27,NAN,0,64.71,63.59
11/2/22 2:41,521333,56.67,88.6,0.2,0,0.03,0.0075,0,70.85,52.13,NAN,NAN,NAN,NAN,27.92,32.29,NAN,0,64.73,63.6
11/2/22 2:42,521334,56.73,88.3,0.2,0,0.025,0.0075,0,70.78,52.28,NAN,NAN,NAN,NAN,27.93,32.3,NAN,0,64.75,63.61
11/2/22 2:43,521335,56.82,88,0.2,0,0.03,0.01,0,70.79,52.44,NAN,NAN,NAN,NAN,27.94,32.31,NAN,0,64.77,63.62
